listing_id,comments,sentiment,subjectivity
393717,"We had a great stay in Manel's apartment. It had everything you could need for your stay and it was in a perfect location, just a few minutes walk for Las Ramblas. Manel was very helpful & welcoming when we arrived.  I would definitely recommend this apartment to anyone and we would deinitely stay there again when we come back to Barcelona. Thanks Manel !!",0.301785714,0.407142857
393717,wonderful place - location and apartment. spacious charming place and well equipped. very quiet (faces back with wonderful view from windows). warm recommendations! suits 4 people easily.,0.554761905,0.695238095
393717,Friendly cosy apartment very impressed!,0.6875,0.75
393717,"Very nice apartment, great location and Manel is very nice and helpful. Thanks for the nice stay. If I come back to Barcelona I won't hesitate to go in one of his apartment. ",0.526666667,0.658333333
393717,"I stayed with a friend at Nadel's apartment. the great thing about it was, that when needed, he was reachable and helpful, but apart from that, he let us be, trusted us with his apartment and gave us space, and the apartment itself was in a great central location, wooden floors, very welcoming and a home away from home. thank you Manel! it was a great stay.",0.441666667,0.466666667
393717,"It was a very nice stay in the appartement of Manel.. nice location, everything what you need is there and it is good located.<br/>",0.693333333,0.866666667
393717,"Super flat: good location in the city centre and close to a veggie fruity shop for food ;) <br/>Very luminous which was enjoyable. Nice decoration and disposition, clean and well furnished for cooking. <br/>Experience to renew anytime soon for sure :D ",0.469444444,0.73117284
393717,"A great place to stay right in the centre of Barcelona. Walking distance to many interesting places, and a comfortable, if a bit noisy apartment. But that is to be expected if you want to be central. Manel was there to meet us with keys and friendly welcome.<br/>Jennie and Robyn- Australia",0.395634921,0.570634921
393717,"We absolutely loved Manel's apartment. It was really big, two bedrooms, exactly how it looks in the photos. It had everything we needed and was in a great location. It had restaurants, convenience stores and more beside us. Also about a 5-10min walk to La Rambla. He was very helpful and met us at the apartment, no issues at all. Highly recommend this place, especially for the price. The only minor issues was it was loud at night, which seems to be normal in Barcelona and the bathroom got soaked when you showered, which also seemed to happen everywhere in Europe.",0.234166667,0.574166667
34981,"Beautiful home, fully equipped in the heart Barcelona. Within walking distance of the plaza, restaurants and shops. ",0.85,1
34981,"We are a family of 7 that stayed in the apartment, there was enough room for us all to feel comfortable.  The 3 bathrooms definitely helped!  All rooms were comfortable with storage and hanging space.  The place was clean when we arrived, with a dishwasher which makes things so much easier.  Air con in the bedrooms was appreciated.  We stayed on the 2nd floor and there was a lift, which was helpful as my mum is disabled.  Location is fantastic just off the square so spoilt for choice!  Highly recommend the apartment",0.184242424,0.485454545
34981,"Wonderful place to stay with a big group of friends or family. The location is incredibly convenient, just steps from Plaza Reial, La Rambla, La Boqueria, and more. It's a very lively (and loud) location late into the night, but that didn't bother us at all and the double windows blocked out nearly all of the noise. There was enough room for our group of nine, and the 3 bathrooms( while a bit small) definitely came in handy. Check in was very easy and communication was fast and consistent. The space and location make it well worth the value!",0.247976827,0.541176471
393717,We had a great stay in this very central and lovely flat! This a very cosy flat with all you need inside. Many thanks Manel!,0.27421875,0.384375
199794,"Exactamente como lo describen, zona de fácil acceso, tranquila. El piso en muy buen estado, cómoda y amplia habitación , tiene ventana, escritorio, armario. Baño privado. Todo en muy buen estado. Teresa extraordinaria host, el excelente trato ,respeto y armonía te hacen sentir muy a gusto.<br/>Gracias Teresa!.<br/>A tu salud!.",0,0
199794,"Teresa was my first experience with airbnb and I highly recommend her! She provided me with information as to how to get to her apartment a couple of days before my trip, so I could leave knowing that I knew exactly where to go. She's quick to reply and talking to her is a real pleasure - unfortunately, we didn't get much of that chatting time, but I'm looking forward to staying at her's again, hoping that ther'll be plenty of time to catch up.<br/>The description ""centric"" is spot on - during my five days in Barcelona, I've only used public transportation twice, to get from and to the airport. There are several supermarkets, cafés and bakerys nearby. The room itself is big enough to comfortably accomodate two people, with the bathroom just opposite the hallway. <br/>As I've said before - I'm looking forward to staying there again at some point :)",0.114583333,0.418125
199794,Teresa是一个很棒的房东。我们到达的时候已经是晚上12点，她都已经睡了，还是毫无怨言的为我们开门。该公寓地理位置很好，往返机场非常方便，坐机场大巴aerobus就可以到达。需要注意的是，来回乘坐的站台没有在一条街上。房间的对面就是浴室，厨房冰箱都可以使用，还是方便的。,0,0
199794,"Very nice room with a private bathroom in a great central location.  Walking distance to almost everything.  Very close to Aerobus stop also.  It is in a quiet and friendly area with many places to eat.<br/>Teresa was very accommodating and helpful, even coming from work mid-day to let us in and give us our keys because our flight arrived before noon.<br/>Our only complaint is that we didn't get to spend more time with Teresa.  Our schedules were just so busy.  Next time!",0.225357143,0.450595238
199794,"Teresa a été à la hauteurdes commentaires élogieux que j'avais lu. Elle est une excellente hôtesse, la chambre et salle de bains étaient tel que sur les photos. L'appartement est très bien situé, tout se fait à pied...ou presque! L'aerobus est à un coin de rue, bref, le bonheur total. Bref, je recommande chaudement et pe aurais-je le plaisir d'y retourner?",0,0.75
199794,"I have had a great stay with Teresa!<br/>I stayed for a month and felt comfortable, at ease and relax. We had a nice connection. Her home was my home and every now and than we had a wine together.<br/>A great thing at her apartment is that you have your own bathroom. This give's a lot of privacy. <br/>I like the neighbourhood, it is save, on walking distance of down town. Thank you Teresa, in the future I will definitely stay with you again!",0.405555556,0.651736111
199794,"Teresa's  apartment is perfect to me!<br/><br/>Location is in very central area, and also quiet! Walking distance to different supermarkets, bio stores, book stores, nice restaurants, bars, cinemas, you name it!<br/><br/>And staying with Teresa is more than comfortable. She's such a warm hearted lady that I was being so well taken cared of! On top of it, she's very interesting to talk to.<br/><br/>I'll 100% back to her apartment if she's still renting lol. It's a five star experience.)",0.411538462,0.577564103
199794,"El haber compartido piso con Teresa realmente fue un agrado. <br/>El departamento esta muy bien ubicado, muy céntrico, a un paso de diversos barrios de interés, mercados, sitios divertidos, y es muy seguro.  Es muy espacioso, y el hecho de que cuentes con tu propio baño, ayuda mucho a tu privacidad, y si quieres compartir un momento las áreas comunes son muy cómodas también, te sientes como en casa. <br/>Teresa es una persona muy agradable que respeta mucho los espacios de la otra persona, pero también esta dispuesta a compartir contigo una copa o una conversación interesante. <br/>Yo recomiendo plenamente este alojamiento, y seguro que volveré a quedarme acá cuando vuelva a BCN. <br/>Mil gracias Teresa!<br/>",0,0
199794,"The location is great to visit Barcelona. The flat is very nice and the rooms are large, everything is very clean. The bedroom and the private bathroom are on one side of the flat, one can use fully equipped kitchen in the middle and enjoy the dining room on the other side with its balcony (it is great in the evening). The bedroom is quiet and has a fan which is useful when the temperature is high (no AC), there is a window to get some fresh air but no curtain. Very nice and discreet host!",0.314434524,0.481994048
34981,"Andres has been a great host. The place was perfect - easy check-in, spacious, air conditioned and well located. Just perfect for a group of friends who wants to enjoy the old barrios while still being close enough to the beach. Thanks Andres!",0.464814815,0.564814815
34981,We have been to Barcelona for a bachelorette party and staying at this place made everything easier and better! The position is perfect to go all around bcn and the apartment is so welcoming and confortable.<br/>Thank you Andres!I will suggest this place to as many people as I know if they have to come to Barcelona!!!,0.8671875,0.666666667
34981,"람블라 거리, 레이알 광장과 아주 가까이에 위치하여, 머무는 동안 주변 관광을 하기에 아주 적합했습니다.<br/>숙소 컨디션도 좋았고, 각 방에 에어컨이 설치되어 있어 여름임에도 불구하고, 시원하게 지낼 수 있었습니다. 부엌 시설도 잘 갖추어져 있어서, 편리했습니다.",0,0
34981,"Right off Placa Reial, so very central. Particularly good for young groups. The location wouldn't suit families as much. Well equipped, clean, friendly service.",0.28962585,0.465816327
34981,Clean and comfortable house for 10 of us.,0.383333333,0.75
34981,Very nice apartment in a lovely part of the city. I would recommend it to anyone,0.64,0.875
34981,Appartement très bien situé à quelques mètres de la plaza reial.,0,0
34981,"This apartment is fantastic and very well located.  Very clean, plenty of space and very modern.",0.334166667,0.625
34981,"Great apartment, location and communication!",1,0.75
34981,What  an amazing place!! Location was prefect,0.9375,0.9
34981,Appartement bien positionné avec de nombreuses salles de bains idéal pour des groupes. Manque éventuellement un salon mais la salle à manger convient. Propre.,0.1,0.4
34981,excellent place,1,1
34981,"O apartamento é ótimo e está muito bem localizado. Está a poucos passos da Praça Real, coração do bairro Gótico. Também está muito próximo de La Rambla, El Mercado de Boqueria e da estão da estação do Metrô Liceu.<br/>Os quatro quartos são amplos e acomodam perfeitamente 8 pessoas. A sala e a cozinha são pequenas, mas acomodam razoavelmente bem todos os hóspedes. São 3 banheiros pequenos, mas que fazem total diferença para um grupo grande. O único porém é que o box é pequeno, mas funciona mesmo assim...<br/>O staff que cuida do check in / check out também funcionam bem.<br/>No geral, vale muito a pena! Apartamento excelente!",0.1,0.525
34981,Great location and very accommodating apartment. Loved our stay here.,0.566666667,0.616666667
34981,LOCATION!!! LOCATION!!!! A mere few steps away from Las Ramblas and Plaza Reial...in the heart of Gothic Quarter.,-0.35,0.3
34981,Good,0.7,0.6
34981,"Outside the room (noise from the street) was very loud till 6 AM. At night drug deals, hookers and guys illegally selling beer on the corner just under the apartments windows. If you are a party person the place is great, but for a family???<br/>Elevator did not work and with 2 handicap people it was very rough going up and down 40 stairs to get to the room.  Was told it would be fixed the next day but 5 days later when we checked out still broken.  We talked to others in the building and they said it was out for awhile. <br/>Showers were very small 24 inches by 34 inches. <br/>Wifi was not secured any one could jump on, at night did not work, 1 small TV that was not working. Called Vince, his contact, said he would be by the next day to check it out. Never showed or called. <br/>Tried reaching Vince when it was time to ceck out and he did not answer or return my phone call. <br/>Surprise ""city tax"" was collected at check in. <br/>At the end of the day i could have stayed at a hotel in a nicer area for the same amount.",-0.05218254,0.339563492
34981,Everything was great! Any issues or thoughts that we had were dealt with immediately and with professionalism. We loved the location and the apartment. Will definitely be coming back. Thanks again!,0.39,0.45
34981,"This place is pretty amazing. Central to one of the busiest areas in gothic quarter. You walk out and are surrounded by small streets and many food and drinking options. Cab access is easy. The place itself surprisingly accommodates a very large group (we were 9 people) with 3 washrooms, which makes it easy for people to get ready and get out quickly. It's a nice, contemporary space. Only thing to watch out for is this area is pick pocket central like most of Barcelona. If you plan on late night partying, use common sense.",0.224229692,0.605322129
34981,Fantastic location to explore Barcelona on foot..it's very close to shopping area and restaurants..house is clean too..communication is not an issue as we conversed in English..,0.241666667,0.475
34981,"L’appartamento è proprio dietro Plaça Reial. Non esiste un luogo migliore dove alloggiare. Nonostante di trovi al centro storico l’appartamento è davvero spazioso e la presenza di ben tre bagni rende tutto più confortevole. I letti sono davvero comodi, il riscaldamento perfettamente funzionante e sottolineo la presenza dei doppi infissi alle finestre!",0,0
34981,"Excellent location for nightlife, restaurants, and walking about the city. Barcelona itself is a bit unsafe in regards to theft. Three out of the six staying at the airbnb were pick-pocketed. Two right outside the building. This isn't a knock of the place cause it was great, but keep your belonging on your persons safe.",0.517142857,0.567142857
199794,"Teresa was an amazing host, she is sooo nice , helped me with information to get around.  The apartment is really lovely and its located in the best area ,just 5 minutes walking to Plasa Espanya and the same to Plasa Catalunia! Definitely the best place to stay in Barcelona.",0.528571429,0.553571429
199794,"It was a pleasure to have stayed in the Teresas's apartment. The localization was perfect, near of the metro and the many touristic places. I felt like I was at home.<br/>",0.533333333,0.633333333
199794,"Teresa es una gran anfitriona, muy discreta, educada, amable y siempre con una sonrisa de bienvenida. Disfrute charlar con ella y la estancia en su departamento. El alojamiento es muy confortable y bien ubicado. La habitación y el baño están al inicio del departamento y tenes total privacidad. Lo recomiendo y espero volver pronto! ",0,0.75
199794,Bien placé ,,0
199794,"Teresa es una persona siempre dispuesta a que te sientas como en casa , la ubicación es perfecta muy cerca de todo sin estar en pleno ruido y el lugar es muy bello, limpio y cuenta con todo lo necesario para una buena estancia. <br/>Sin duda volvere. ",0,0
199794,"This is a great place to stay.  Teresa is a wonderful host and is very helpful.  The room is comfortable and private with a private bathroom.  It is in a good area and in walking distance to everything, including the Aerobus.  There are also many good places to eat nearby.",0.477777778,0.588888889
199794,"I really enjoyed my month at Teresa's place. She is the best host you could ask for. Respectful and friendly. And the flat is so cozy, I definitely felt like home. You basically get half of the flat with everything you need, I even found a hair iron. The heater is there for chilly nights and you can use the terrace to sunbathe. The location is perfect, Eixample is beautiful, lots of nice restaurants, even in the same building as the flat. Thank you Teresa, I will definitely come again if I have a chance!  ",0.236458333,0.532291667
199794,"We loved staying at Teresa's!  The location was perfect, we could walk everywhere.  Communication was great. Directions were perfect. We would highly recommend this bedroom with bathroom to anyone who is making a trip to Barcelona. She was an excellent host.",0.805833333,0.848333333
199794,"Es un lugar central, de fácil acceso a el metro (1 cuadra y media), se llega fácil en bus desde el aeropuerto. El sector tiene restaurantes y cafeterías que manejan buenos precios, si te gusta caminar y explorar la ciudad podrás llegar fácilmente a lugares más centrales en 10-20 min. El apartamento es aseado, organizando y la habitación es cómoda. Teresa es amable y te da recomendaciones. Fuí en pareja y a los dos nos pareció muy bueno. Lo recomiendo.",0,0.25
199794,Teresa's place is well located and is well equipped and comfortable. Teresa was very helpful with the fact that we arrived very early in Barcelona and other questions we had.,0.15125,0.46625
199794,"Had a great experience at Teresa's home! Teresa was always available if we needed anything, and responded quickly to emails if we were out of the house. There is a spacious private room with a private bathroom across the hall. The room has a window to allow breeze in at night, a fan, and a closet and desk for use. The bathroom is also spacious and clean with a shower, including a hair dryer! Teresa also made the kitchen available for us, giving us space to put food in the refrigerator as well. The location of the apartment is also ideal, right by Plaza Universtitat- in between Plaza Catalunya and Plaza Espanya. We enjoyed staying at your house, even if we were out most of the day. It was a great place to come home to at night and sleep. Thank you Teresa for sharing your home with us!",0.481448413,0.582142857
199794,Great place to stay. Teresa is a lovely host. Would recommend staying here in Barcelona.,0.65,0.75
199794,Teresa was a wonderful host. She was very easy to communicate with and made space for us in her apartment so we didn't feel like we were intruding. The apartment is perfectly situated - we were able to walk everywhere we wanted to visit. Would definitely recommend! ,0.612666667,0.825
199794,20 minute walk to Las Ramblas. Noisy at night from restaurant/ bar downstairs. Fan useful as quite warm at night. Bed side lights weren't working and shower not great but only small criticisms. Didn't see much of host - would have liked to get local advice/ recommendations on places to eat nearby. ,0.13125,0.46875
199794,Great location and close to many restaurants! Teresa gave us a lot of privacy and we rarely saw her. The two fans she provided was helpful as it was very hot during our stay. Teresa was very nice and we loved how close it was to the aerobus stop!,0.6175,0.825
199794,Teresas Wohnung liegt super zentral im Eixample und ist sehr gut mit dem Aerobus vom Flughafen zu erreichen. Man kann zu allen wichtigen Sehenswürdigkeiten zu Fuß laufen. Das Zimmer mit eigenem Bad war sehr sauber und ist für einen Wochenendtrip wirklich perfekt geeignet (einzig die Matratze könnte etwas härter sein).<br/>Die Kommunikation mit Teresa klappte hervorragend und sie konnte äußerst hilfreiche Tipps geben. Ich kann das Zimmer auf jeden Fall weiterempfehlen!<br/>,-0.183333333,0.666666667
199794,"Teresa was an absolutely wonderful host. Although I was only there for one night, she was so welcoming, gave me a map of the city, and some awesome recommendations. The room is clean and her apartment is beautiful. I would 10/10 recommend Teresa's place.",0.643333333,0.94
199794,Teresa is a lovely host who is very helpful and kind. Teresa does live in the apartment but lets you feel at home there and is a pleasure to have around. ,0.359090909,0.6125
199794,"El departamento es tal cual como se anuncia. La ubicación es excelente y Teresa muy amable y se preocupo por nuestra llegada al departamento. Sin otras palabras, excelente.",0,0
199794,"Prima esperienza di vacanza in un arbnb. <br/>Appartamento grande, accogliente e pulito. Rispecchiava decisamente le aspettative. <br/>Location ottima, a pochi passi dalla metro (linea rossa) e comodo per raggiungere i punti più strategici della città anche a piedi. <br/>Teresa molto disponibile e gentile, sempre pronta a dare consigli e info utili per goderci al meglio la vacanza. <br/>* we love Barcelona *",0.5,0.6
199794,Fantastic stay at Theresa's apartment.  It is central to everything. The neighbourhood is friendly - great cafe over the road. Theresa is a lovely host - shared some wine and cheese on the balcony one night and laughed for ages. The apartment is spacious with a large bathroom for your own use.  Would definitely stay here again when we return to  beautiful Barcelona.,0.443928571,0.627857143
199794,Excellent and helpful. Her gentle and flexible personality made the stay very relaxing and enjoyable. The only drawback was the lack of air conditioning.  However this is common throughout Barcelona. She does provide fans etc. I would definitely stay here again.,0.228571429,0.671428571
199794,"Excelente anfitrion, la ubicación del apto es perfecta con buen medio de transporte cerca . La habitación es comoda y baño comido. Lo recomendamos.",0,0
199794,"Teresa was a wonderful host, loved this place! Would definitely stay here again",0.625,0.766666667
393717,"Appartement tres agreable. Tres bien situe et tres lumineux. Manel est tres sympa et nous a fourni un lit bebe et un mixer. Super pratique :)<br/>Seul petit bemol, le matelas de la chambre principale est vraiment tres mou donc lit pas super confort mais il y a deux autres lits single ",0.273809524,0.636904762
393717,Apartment was very nice and Manel was very helpful.,0.49,0.65
393717,"La casa es fantástica!. Cómoda, céntrica y bonita. Está situada en un barrio tremendamente cosmopolita y resulta ideal para moverse a pie por el centro de Barcelona. <br/>Manel es un fantástico anfitrión: atento, simpático y te informa de todo lo que deseas sobre la ciudad. <br/>Sin duda alguna, alojamiento muy recomendable.",0.9,1
393717,"We had a fantastic time at Manel's apartment, it is a beautiful sunny home with everything we needed for our stay. It's close to lots of great bars on Carrer de Joaquín Costa and the area has many restaurants and shops. We would definitely visit again!!",0.51,0.73
34981,"Great place, great location, flexibility with the check in. 100% recommended.",0.8,0.75
34981,"A due passi da Plaza Real, dalla Rambla e in pieno Barrio Gotico: un appartamento bellissimo, ben arredato e corredato di tutto punto. La zona è molto caratteristica e, nonostante l’andirivieni di personaggi strani la sera, a noi è piaciuta molto. Da lì si può raggiungere a piedi molte delle attrazioni di Barcellona. La casa, con le sue 4 stanze e tre bagni, è molto confortevole, ideale per due famiglie o per un gruppo di amici. Forse si è sentita un po’ la mancanza di un divano.<br/>Nota di merito all’host che è stato gentilissimo e super disponibile, anche di fronte al nostro arrivo a tarda notte. Tornerei domani.",0.070833333,0.429166667
34981,"Super logement, nous le recommandons vivement! Bien situé, propre et bien meublé. Nous avons séjourner en famille et nous y retournerons avec grande joie",0.416666667,0.666666667
34981,"Emplacement ++,  les chambres ++ , à 9 nous manquions de place en salle à manger",0,0
34981,"Highly recommend! Amazing location, very clean, and spacious! Overall great place to stay for big groups!",0.365972222,0.533333333
199794,"We feel welcomed to Teresa's home. Our privacy was guaranted. The place was clean and just as described- we don't needed a lot of room, because we were out exploring the beautiful Barcelona all day.Very quiet for sleeping and good bathroom. Would definitely recommend as a great value option for a short travel.",0.388095238,0.597619048
199794,"Teresa nos recibió muy bien, nos facilitó guardar el equipaje el último día, pudimos usar la cocina para prepararnos algo para comer, la limpieza fue muy buena, la ubicación del departamento es excelente, nos ayudó en todas nuestras necesidades, volvería a su casa si pasara nuevamente a Barcelona!!!",0,0
199794,"Während den 3 Tagen habe ich mich sehr wohl gefühlt bei Teresa. Die Lage ist sehr zentral, das Zimmer recht Schlicht aber sauber, mit einem bequemen Bett. Dass man sein eigenes Badezimmer hat ist ein großer Bonus. Teresa ist wahnsinnig nett, offen und kommunikativ, lässt einem aber jegliche privatsphäre. Alles in allem eine gute Unterkunft.",0,0
199794,"Excelente! Le doy 10 puntos en todo. La ubicación, el apartamento, la privacidad y la buena predisposición de Teresa! Volvería sin dudas, gracias!!!",0,0
199794,Teresa's place was just as described and in a great location.  She was extremely accommodating and the communication was fantastic.  We just wish we had more time to stay there and would definitely stay there again if we ever make it back to Barcelona.,0.2625,0.608333333
199794,"Both bedroom and bathroom were very clean. There were also towels and closet space available. The location is great, very close to Catalunya (city center) and safe! Teresa was a wonderful host and helped us with everything we needed to get around.",0.485952381,0.565714286
199794,"Teresa's apartment is close to central areas, public transportation and nightlife. The room is a good size and you have your own private modern bathroom. The apartment has a balcony as well where you can sit down. Much of the time I had the apartment to myself.<br/>However, on some days late at night and during early hours of the morning, there were rather loud noises coming from the neighbors and I could hear everything due to thin walls; due to this I could not sleep. <br/>Teresa was helpful with questions I had about Barcelona.",0.056746032,0.455753968
199794,"Teresa's apartment is very well located for visitors who want quick access to the trade fairs. It is located in a safe neighbourhood a stone's throw from the university. It is very convenient to get about on foot and public transport.<br/>Teresa is a very kind and thoughtful person. The private bathroom for her guests is spotless and so is the bedroom. Barcelona can be noisy - but Teresa's apartment is really quiet. Hence, for those who need a good night's rest, this is a big plus. There is a lift all the way to the apartment which helps those who travel with bulky or heavy luggage. I recommend Teresa as a reliable and friendly host. Thank you Teresa!",0.260160256,0.428846154
199794,"Mi sono trovato bene da Teresa, la camera è silenziosa, ho utilizzato la cucina, c'è tutto per poter cucinare. Il bagno è confortevole c’era anche lo shampoo , bagnoschiuma e il sapone per le mani. Appartamento in posizione centrale servita a pochi passi da metro, bus e negozi di ogni genere.",0,0
199794,Teresa is a really helpful and thoughtful person. Her place is really close to metro and bus stops and also walkable to the center. The room and bathroom is very clean and comfortable. I definitely suggest to stay her place.,0.225238095,0.458571429
199794,"Theresa was a very accommodating host. Her place is in a great location so close to all sorts of great places and major bus or metro options. Super easy to get here from the airport on the Aerobus. It was clean and spacious and full use of kitchen if needed. The private bathroom is a nice plus. Unfortunately the mattress was quite soft and did not provide the best sleep for us, but if you’re the type of person who can sleep anywhere, stay here cause the location and value are the best.",0.396130952,0.598214286
199794,Piso precioso y muy bien equipado. Limpieza excelente. Teresa es muy amable y educada.,0,0
199794,"Teresa's place is centrally located and I walked to most places in the town center. Metro and bus are also  closeby to get to other destinations, including Sants and the Airport. The apartment is light, bright, and nicely decorated and it was a pleasure to stay there. I enjoyed breakfast on the balcony. Teresa is a great host and gave me useful tips on places to see and and things to do. Highly recommended for anyone visiting Barcelona. I hope to stay with her again next time I am in Barcelona.",0.31125,0.47625
199794,"WIr waren fünf Nächte bei Theresa und haben uns wohl gefühlt. Das eigene Bad ist ein großer Pluspunkt, es liegt direkt gegenüber des Zimmers. Die Lage der Wohnung ist toll: Direkt in Eixample, man hat unglaublich viele tolle Restaurants und Bars fußläufig. Aber auch in die Alstadt kkann man gut zu Fuß gehen. ",-0.7,0.666666667
199794,"Der Aufenthalt war sehr angenehm. Teresa ist sehr nett und offen, aber nicht aufdringlich. Das Zimmer ist sehr zentral und alles ist schnell zu erreichen. ",0,0
199794,"Teresa’s apartment is in a great location, close to the bus, metro and Aerobús stop. It is also within easy walking distance to restaurants and tapas bars. Teresa was very helpful and allowed us to check in early as we flew in early in the morning. We really appreciated this. The bedroom and bathroom are spacious but we would have preferred a firmer bed.  We spent most of our time exploring and Teresa was busy so our paths didn’t often cross. ",0.233333333,0.348333333
199794,"The house is nice and clean, placed in a perfect position for visiting the city, close to the metro station and in a safe area, Teresa is a very nice host and will make you feel like at home, she gave us all the support needed. We stay 21 days that is a lot and never had any problem. So you can’t miss this accommodation if you want to visit Barcellona",0.649333333,0.84
199794,Teresa is a perfect host which made our stay awesome! Everything is clean and the apartment has a great location to almost all attractions incl. the metro station Urgell. It's also easy to get to the apartment from the airport with the Aerobus (again close to the bus station). <br/>We can warmly recommend Teresa's accommodation.,0.7,0.813888889
199794,La ubicación del departamento de Teresa es excelente. La habitación es tal cual lo publicado en las fotos y aunque no tiene aire acondicionado tiene ventilación y unos ventiladores portátiles que hacen que uno no sufra el tedioso calor de la ciudad. El edificio tiene ascensor por lo que las valijas no son un problema. Teresa es súper cálida y te permite utilizar la cocina y te libera un espacio en su heladera para que conserves tus cosas. Sin dudas volvería. Gracias por todo!!!!,0,0
199794,"O quarto é muito bom. É espaçoso, limpo, cama confortável. <br/>O banheiro  fica cruzando o corredor, bem em frente à porta do quarto,  o que dá mais privacidade à estadia.<br/>Fomos recebidos com água, chaleira elétrica e biscoitinhos que foram uma salvação depois do tempo de voo. <br/>Ótima localização.<br/>Eu recomendo esse espaço e com certeza voltaria.",0,0
199794,"Teresa is a great host. She is very helpful, friendly and respectful. She was available to us even during her working hours. Her flat is located in the city center and it's also close to the airport, perfect location to explore Barcelona. Trully recommend staying at her place.",0.39375,0.484375
199794,Teresa is a wonderful host. great sense of humor and very accommodating. the place us clean and very close to Rambla. enjoyed our stay in Barcelona.,0.511111111,0.625
199794,Teresa is a great host with a good sense of humour and really respects your privacy. The room and restroom were clean and cozy... makes you feel like home. Location is great and safe to walk around. Highly recommended!,0.420833333,0.59875
199794,we had a lovely stay at Teresa's. The apartment is in a perfect location. The area is nice and Barcelona's highlights are within walking distance.  A metro station is just around the corner and it's very convenient to get to the airport.<br/>Teresa was a lovely host!,0.585,0.76
199794,"Habitación amplia y baño propio en un piso muy céntrico. Muy buena relación calidad-precio. Teresa es muy hospitalaria y sus indicaciones, perfectas. Para llegar, totalmente precisas. Locales donde comer o tomar algo, tips de visitas y transporte y anécdotas y pequeñas historias del Eixample y Barcelona.<br/>Muy recomendable.",0,0
199794,"die wohnung von teresa ist zentral an der metrostation urgell gelegen. toller ausgangspunkt! <br/>die wohnung ist gut eingeteilt, sodass die räume viel privatsphäre bieten. <br/>teresa ist freundlich, unkompliziert und hilfsbereit.",0,0
199794,"Teresa’s apartment is perfect location! It also very nice that you have your own bathroom. Teresa was nice enough to let us check in early, she also gave us a snack and water. When we arrived we were exhausted and hungry! She told of what areas to go to and which to avoid along with some other tips. The apartment was very clean, the room had extra blankets and towels along with a fan. I would highly recommend staying here. Thank you again Teresa!",0.28469697,0.675
199794,"The bedroom with private bath were functionally furnished and clean. Towels and hair dryer were available. The apartment is located in a lively area with many restaurants and bars... Therefore, it can be sometimes a bit louder in the evening/night. The bus + metro station are just around the corner; also the Aerobus-Stop from the airport. Teresa is a great host and person; caring and friendly, with good tips, if you want. Thanks a lot for your hospitality!",0.392003367,0.502777778
199794,"Lovely place to stay in Barcelona, has some lovely bars/cafes near by and it’s close to some of the must see tourists attractions! Teresa also gave us advice on what restaurants and shops were good to go to! Would definitely recommend staying here!",0.4,0.6
199794,"This was great experience!! This was first time to use private bedroom and I was worried, but everything went great. Teresa is very kind and hospitable. The location is excellent - Metro, Bus, Aerobus, supermarkets, Michelin restaurants, caffes..... everything is very close.  Strongly recommend this accommodation, especially for couple. Thank you Teresa!!!",0.495925926,0.693518519
199794,"First, I liked nice and friendly host, Teresa.<br/>She recognized us even in a taxi. It was the best welcome that I've ever gotten!!<br/>And she gave us good information, so we could have nice dinner on the first day. She was really helpful for every thing I needed.<br/>Second, her place was so clean and organized. She always considered guests first, and tried to make us feel at home.<br/>We felt like we had visited mom's home not Airbnb.<br/>At that time Barcelona was very hot, and she let us use 4 fans! Haha.<br/>At night it was cool enough to seep well.<br/>It was very hard to notice her  getting out as she was very careful. We'd never interrupted by her. She's completely considerate and respectful.<br/>Her kindness and consideration doubled our good feelings about Barcelona.<br/>We could fully enjoyed Barcelona with her.<br/>The host, room, location, and everything was so satisfactory.<br/>If you are looking for a good place in Barcelona, it's here!!",0.406607143,0.626388889
199794,The apartment is centrally located and very close to the public transport ( metro and bus ). Teresa is a warm host and more than happy to provide the local information .,0.3,0.388095238
199794,Teresa es una excelente anfitriona.,0,0
199794,"This place was comfortable to stay and I had no problem sleeping at night.  Don’t worry about the no AC, there were multiple fans in the room that made me cool and I never felt hot",0.25,0.575
199794,"Teresa's place is great, it was clean and is in a great location. She was a wonderful and thoughtful host.",0.673333333,0.74
199794,"Excellent location, safe place for solo female travellers.",0.5,0.555555556
199794,👍,0,0
199794,Ideal location right next to metro and can walk to main sites. Teresa was so welcoming and made us feel at home straight away. Would highly recommend her place!,0.292063492,0.468174603
199794,"El apartamento está muy bien ubicado, la habitación es muy espaciosa y cómoda y el baño privado es un plus. Teresa ha sido súper amable y agradable conmigo, sin duda alguna repetiría.",0,0
199794,"Este Airbnb es uno de los mejores de Barcelona, especialmente si eres mujer y viajas sola. El barrio es tranquilo con muchos restaurantes y bares al rededor, cerca del metro y a un mintudo de la Avda. de les Corts. Teresa es divertida, abierta y respetuosa. La habitación y el baño están impecables y todo tiene un toque super personal (incluso la habitación tiene todo lo necesario para hacerte un te). <br/>Volveré a repetir sin duda!",0.166666667,0.483333333
199794,"Teresa& Barcelona made our trip the best city break ever!!!<br/>Very central and close to every point of interest (Placa Catalunya, Aerobus station, metro, shops, small restaurant s)<br/>Teresa is a wonderful and full of joy person.<br/>Go and stay there, you won't regret!",0.516666667,0.45
